gene,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
EGLN1,False,187,False,3.2630095676594744,3.177190167840697,0.51312226
TNFRSF8,False,187,False,0.48127919694055293,0.6498237151118947,1.2724456
SSX2IP,False,187,False,2.2128976460460343,1.3897805526758014,-0.6371901
C1orf50,False,187,False,1.7859902762100706,0.08361805211054923,-1.5822853
ZBTB17,False,187,False,3.086921566955925,2.044065355578145,-0.6497358
DHRS3,False,187,False,3.919251254338721,4.126698322439999,1.1573861
AL162258.2,False,187,False,1.4759875324680756,1.1856605663403783,-0.1561588
LYPLAL1,False,187,False,3.2143096038698373,2.6400944325206965,-0.038066898
LINC01358,False,187,False,0.9227835474011604,2.759376167321527,2.4433444
HP1BP3,False,187,False,4.47336336308343,3.248186181962054,-0.29357305
TCEANC2,False,187,False,1.5776863294187173,0.1883733699737905,-1.4847032
ATP8B2,False,187,False,2.9695081620983554,3.725148990962664,1.3638533
KCNN3,False,187,False,1.1388088963342093,2.688678969184409,1.3430078
MTCO1P12,False,187,False,7.8628008259538245,7.209074377291105,0.09510097
ETNK2,False,187,False,3.0630219203974476,3.7668548680596774,1.1182598
MFSD2A,False,187,False,2.7538670023756717,3.4692417468550905,1.1101085
FAM167B,False,187,False,2.08369866503555,3.201981042402393,1.0311307
PHGDH,False,187,False,4.239319867576596,5.093824763137485,1.6936686
WNT2B,False,187,False,0.8693359351941596,2.1635748437772127,1.7678593
AL390195.3,False,187,False,0.37540836529366445,-0.49418519630317836,-0.14446224
CCDC28B,False,187,False,2.343714730125925,2.507057501903296,0.3913806
C1QTNF12,False,187,False,1.526202073142556,2.6108050936524942,1.2653334
IPP,False,187,False,2.08576280562079,0.6684159393696952,-1.3012819
AL353622.1,False,187,False,0.8173553238537056,0.8029573012921658,0.22527015
NFASC,False,187,True,2.4755018186657454,5.253250127501095,2.9195392
MAP7D1,False,187,False,4.037205320593451,3.2018403451209676,0.15578493
CR1,False,187,False,0.7528455977675832,1.6973285342354845,1.2392564
TARDBP,False,187,False,4.321752609225503,2.456033253053238,-1.1465024
AGL,False,187,False,2.023176144552906,2.2466116160037926,0.43259567
MGST3,False,187,False,5.058763080937936,4.376700989537385,-0.14846726
CEP170,False,187,False,2.9059783881558627,2.463593877658419,0.112958126
PAQR6,False,187,False,1.9362738188839552,2.812499899321169,0.9597343
PPIE,False,187,False,3.7651851700022703,2.12946185287296,-1.0055778
SMIM12,False,187,False,3.5327292970886104,2.3375561250948618,-0.34854382
INTS3,False,187,False,3.772472236380901,2.9617165008652684,-0.10426398
ST6GALNAC3,False,187,False,1.1782412919817986,2.001749794282189,0.657839
DENND1B,False,187,False,1.9244517305121638,2.5430403778608617,0.7087262
ATAD3B,False,187,False,3.0177478999144487,2.5763878556573983,0.22479902
WDTC1,False,187,False,3.1833564447941436,1.9365511397409028,-0.7600712
ZBTB7B,False,187,False,3.8035191613085444,3.7480858555520418,0.747357
SLC22A15,False,187,False,1.096432468764419,0.5549281127877711,-0.78527486
CERS2,False,187,False,5.595723675704075,5.404738963497048,-0.010934955
ARL6IP5,False,187,False,4.497153046453329,3.2675248606073195,-0.27275068
LINC02019,False,187,False,0.5505773406669836,-0.3138555233668676,0.078884386
LMCD1-AS1,False,187,False,0.5556053879199647,0.016340000094274117,0.4878468
EIF1B-AS1,False,187,False,0.9292180980734741,2.0231004596244104,1.6085976
WDR53,False,187,False,2.2035365231126156,0.6358254246719485,-1.3312849
CMTM6,False,187,False,3.540616905583456,2.784436397992027,0.110062614
PDIA5,False,187,False,3.1996765611294387,2.0563426623004166,-0.63713634
RBM5,False,187,False,4.354299594765184,3.566426518162293,0.049083643
LINC02035,False,187,False,1.2644752207694723,0.39753994251938124,-0.94225967
ATG3,False,187,False,3.841544622687528,1.9037138120282033,-1.250058
AC083799.1,False,187,False,1.9923104643343215,0.8305626358349572,-0.88648826
TMEM43,False,187,False,3.8666541462302457,2.539005165599121,-0.56205124
RBM6,False,187,False,3.702696663503113,2.9866148030822526,-0.07729966
LRRFIP2,False,187,False,3.144199082566038,1.7830357727967625,-0.9176148
SEC22C,False,187,False,3.0091735111720808,1.7023678739768437,-0.64183563
TBL1XR1,False,187,False,3.658943515263762,3.1908893796783837,0.14392528
VHL,False,187,False,3.122774841189721,1.9317726574137104,-0.7649751
CAMK1,False,187,False,2.9956644106846007,2.7849509032213695,0.43159974
AL162431.1,False,187,False,0.624103949163387,1.1915975724983123,0.66588795
AL137127.1,False,187,False,0.3704168134326354,-1.0948350969108138,-0.8883949
CCDC24,False,187,False,2.8173236859918958,2.512803775861127,0.16175221
FLVCR1,False,187,False,1.918805399711124,2.096974964728658,0.2932055
AL627309.5,False,187,False,1.3571617367205673,1.3371301151697643,-0.005077428
LINC01128,False,187,False,2.158995141719037,1.4221979751076066,-0.6073465
CAMSAP2,False,187,False,2.4702802034854656,1.7884421203534986,-0.27018028
USP21,False,187,False,3.3342529886890686,2.1130274035112966,-0.57896423
AL031274.1,False,187,False,0.8970570780877077,-0.07438068244192383,-0.76940477
CDCA7,False,187,False,3.1269537911949734,3.614136284774076,0.9615339
FBXO41,False,187,False,1.7446714461000659,1.6444004808017296,-0.1283786
NAB1,False,187,False,2.9796040701211557,2.121927256270818,-0.22582148
CCDC74B,False,187,False,1.8211421433534396,2.3554454904724156,0.5339771
HPCAL1,False,187,False,3.9077505914168484,3.3639774374003304,0.3313759
ACYP2,False,187,False,2.4063059678634517,1.7161700606063055,-0.3367143
TTC27,False,187,False,2.1509504932402463,0.2079840156354536,-1.7251579
CMPK2,False,187,False,2.192176520272553,2.408599548272578,0.30073974
PRPF40A,False,187,False,4.068576829309435,2.4253932175388098,-1.1794932
RABL2A,False,187,False,2.6020684948895516,1.492648441403507,-0.849783
SRBD1,False,187,False,1.9844044728224859,0.27926544877768855,-1.400035
RPS7,False,187,False,7.38029362941399,6.816858405673964,-0.012144178
LINC00471,False,187,False,0.2913052385604952,-1.5704037430097293,-1.4774086
FGF12,False,187,False,1.8161617195396094,3.7421712431345586,1.8257457
DCAF1,False,187,False,2.383913150670606,0.6447498392952405,-1.3230691
ITPR1,False,187,False,2.9061649545121897,3.827880300988051,1.4657166
MAATS1,False,187,False,1.077809456874106,1.3113343600729457,-0.030807076
SCAP,False,187,False,3.716025704347566,2.7644221412517576,-0.3179295
ZNF654,False,187,False,1.7967914441399078,0.8678175164451196,-0.85178447
ANKRD28,False,187,False,2.9025662631450433,2.6683111628618135,0.3159456
ECT2,False,187,False,3.1556193276276177,2.4798751101255694,-0.20249039
RFTN1,False,187,False,3.0395683041435904,3.2352979924541856,0.87814146
TXNRD3,False,187,False,1.73000700516953,0.5087470070146192,-1.1862674
C3orf33,False,187,False,1.3669919292698027,0.30526238494047975,-1.0343008
CCNL1,False,187,False,4.053548314575945,2.855730427371933,-0.21904461
RBM15B,False,187,False,2.772065328131247,1.2252518837333222,-1.1149201
CMTM8,False,187,False,2.7315997064011275,2.413775499471699,0.0635607
NIT2,False,187,False,3.7699946436224505,2.392665172173435,-0.72053427
AC131235.2,False,187,False,1.2660779178978965,0.976237511400176,-0.36504516
RPL22P1,False,187,False,3.8000701881536383,3.2292039590620902,0.18541914
CDCP1,False,187,False,2.7134543719300677,3.09650952527615,0.7405257
SIAH2,False,187,False,3.467201141398245,2.7375953838803175,0.061992485
GPR75,False,187,False,0.885058187304916,1.1017376444957716,0.56400996
HSPD1,False,187,False,5.792171462506572,5.213413651292803,-0.17400621
GAREM2,False,187,False,1.6395232637130999,1.9233277532344941,0.13144891
LINC02245,False,187,False,1.4013968593765218,0.9232743535567224,-0.41787258
GPR155,False,187,False,1.3811105722239367,1.3574360388708533,0.015176456
CALCRL,False,187,False,2.302679680666571,3.4691530936359696,1.2770905
FBLN7,False,187,False,2.034187128704282,3.18317023780746,1.3050227
COL5A2,False,187,False,4.0976925218789155,4.89448769900424,1.4790378
ZNF2,False,187,False,1.367767590560758,-0.457271435066932,-1.7948804
MFF,False,187,False,3.9611871918450636,2.1374875862881404,-0.9968861
CYP1B1,False,187,False,2.581569037853246,3.9571286449591683,1.5938728
SGO2,False,187,False,1.799303737257657,0.9859137141431121,-0.741775
LSP1P4,False,187,False,3.6753694335762814,3.9609583677397318,0.97789335
CFLAR,False,187,False,3.748970807146291,3.2536150409968427,0.21185581
FOXN2,False,187,False,2.1322789727528133,1.6091649543282194,-0.43522373
KPNA1,False,187,False,3.348250008834676,1.9540495803937687,-0.7421136
PFN2,False,187,False,4.53005827618672,4.534592777991407,1.0915306
POPDC2,False,187,False,1.7298657299409703,3.5853291634928905,1.6796435
CMTM7,False,187,False,3.4192694178074703,3.6669281788005783,1.0157111
APOD,False,187,True,5.969868515505256,9.372310135463286,3.3707232
XPC,False,187,False,3.254557048152377,2.193660432697901,-0.49621537
CHST2,False,187,False,2.1863994177869097,3.528143551600416,1.3313975
RNF168,False,187,False,1.9409148381465053,1.0297958271226475,-0.70089775
OPA1,False,187,False,3.205160095364836,1.563585888348256,-1.1428231
SMIM4,False,187,False,3.4713118369151994,3.1581609984834893,0.49359378
MTMR14,False,187,False,3.2984043593939147,1.86214764588583,-0.8364271
CDV3,False,187,False,4.141389350946626,2.8705773553353366,-0.7001532
EMC3,False,187,False,4.346493249280566,3.095042799183229,-0.45846608
AC112484.1,False,187,False,0.6857671108361643,0.10997438158506281,-0.5603937
HESX1,False,187,False,0.7621021561383783,-0.38298041541695815,-1.1192772
RPL32,False,187,False,7.47160982852736,6.570089753537019,-0.21294098
ASTE1,False,187,False,1.8070157149518737,0.0698231347575796,-1.5951356
LINC00884,False,187,False,1.1403365882464416,1.2959046629300046,-0.04619723
CHST13,False,187,False,1.5298772191091612,2.8836568043444353,1.537486
CPOX,False,187,False,2.5173648598744474,1.4515529167507242,-0.58032215
USF3,False,187,False,1.8848262277353307,0.958096494425062,-0.7676874
RHOQ,False,187,False,3.482711345379487,3.044231386766783,0.37667465
INPP5D,False,187,False,2.8421753341113067,3.6381162619566534,1.2775561
PRKD3,False,187,False,2.5681878161051177,2.0533087843528626,-0.29386014
RFTN2,False,187,False,1.2957503241168042,2.756611398946752,1.4107661
EIF5B,False,187,False,3.82396141068651,2.5214060258970012,-0.5811107
DIRC3,False,187,False,0.7081721815754488,2.301641509466219,1.9243914
ANTXR1,False,187,False,3.7621085602541533,4.128682142319384,1.1595346
AGAP1,False,187,False,2.681963952605873,2.616839005886556,0.26490837
TGFBRAP1,False,187,False,2.3786003138630507,1.179366854927996,-0.830898
CAND2,False,187,False,1.332501424384907,1.9407808821634158,0.59702635
ACVR2B-AS1,False,187,False,0.6159886453864905,0.5288573493190851,-0.085488476
XXYLT1,False,187,False,2.6013776870713965,2.3303054360299758,-0.019204052
MGLL,False,187,False,3.8536599302614323,3.9002617878691113,0.9121603
GORASP1,False,187,False,3.6429178436846055,2.3260022587532725,-0.7927287
SPCS1,False,187,False,4.5822903949854945,3.050318675442862,-1.0615938
ACTR8,False,187,False,2.4871129025851824,0.8583156584413232,-1.1264594
CLCN2,False,187,False,2.1570933757546675,1.665394329941844,-0.38345867
ADPRH,False,187,False,1.7718486139361531,1.2143082535826373,-0.52901995
CD86,False,187,False,2.2220890021533832,1.8582056209502598,-0.20595565
NEPRO,False,187,False,3.1125024793771394,1.2716805676209053,-1.442388
AZI2,False,187,False,3.7387371424924765,1.9584977764340994,-1.1907282
HIGD1A,False,187,False,4.584050789276436,4.052828241222123,-0.007178315
BHLHE40,False,187,False,4.3921193423534985,3.9978058387703848,0.5135597
RSRC1,False,187,False,3.077419742760873,1.6762293307689893,-1.027224
PLXND1,False,187,False,4.282159758454572,3.939114889394832,0.4503658
ZNF860,False,187,False,0.8999222677206508,0.7757736473323698,0.1944509
SMC4,False,187,False,3.6518600033973923,3.1362750836453457,0.08477918
EIF2B4,False,187,False,3.6304180773867425,1.5882091566468624,-1.5917428
CD8A,False,187,False,1.7619318706607305,2.8894767708105995,1.0314401
TIA1,False,187,False,3.936360754848457,2.863377986797352,-0.21076247
REV1,False,187,False,2.942329187034867,2.040450544156725,-0.30660972
PDCD1,False,187,False,1.144641195592392,2.6516244453752194,1.3060482
ATF2,False,187,False,3.149070871772582,1.7206822230848686,-0.9816046
C2orf81,False,187,False,1.535332291288163,0.8868638949246843,-0.45418975
ALMS1-IT1,False,187,False,0.31765454772322865,-0.4119699654990213,-0.04263488
HNRNPA3,False,187,False,5.159451824056667,3.605634770621065,-0.8989979
C1D,False,187,False,3.187491759961034,2.108622546235058,-0.58348465
MOB4,False,187,False,3.4680406535256885,2.848571869859659,0.175881
CCT7,False,187,False,5.216097063643928,3.3050310380028973,-1.1915957
HNMT,False,187,False,3.8259283428991275,3.374558399552687,0.34283486
NMI,False,187,False,3.4950319497029865,2.7736853739014253,0.09902948
FAHD2A,False,187,False,3.204671596623766,2.3306336860182584,-0.35564792
C2orf92,False,187,False,1.7178134589668983,1.4500902806299343,-0.30938327
DHX57,False,187,False,2.5294577822409003,1.019211036564664,-0.97833824
LRRFIP1,False,187,False,3.9179866531948226,2.865490910769656,-0.20847422
XRCC5,False,187,False,4.980897175659085,3.0108008414600107,-1.1031576
ACAA1,False,187,False,4.265171046815761,3.6016351266640587,0.08699356
FAM162A,False,187,False,4.206842128089208,3.36193510840597,-0.17109698
MAPKAPK3,False,187,False,3.5862684700264302,2.751243822040149,-0.33220133
P2RY13,False,187,False,1.1172651633716089,0.9572065332370079,-0.38402736
AC112484.5,False,187,False,0.32386952689241355,-0.8886832092916507,-0.63306624
TMCC1,False,187,False,2.619045799141312,1.384193949964991,-0.95732105
CCDC174,False,187,False,2.6281407805786787,1.0731225229908696,-1.265764
XYLB,False,187,False,1.7945281399882278,2.0422967028057593,0.24227138
TF,False,187,False,6.026755667203599,8.416122970046322,2.5557415
TM4SF18,False,187,False,2.091803180193063,3.965057436874471,1.7336226
MME,False,187,False,2.9749160429693156,4.984386651376196,2.6124506
TRANK1,False,187,False,1.9733195287907064,2.057543355524478,0.25647402
RARRES1,False,187,False,3.360186848057169,5.366748220206025,2.7601345
DUSP7,False,187,False,2.8136944290281662,3.182075820809574,0.825369
BCL6,False,187,False,3.5652408540873823,3.333166163382927,0.29800797
CGGBP1,False,187,False,3.464630692758546,1.9116870634117218,-0.7855877
PLA1A,False,187,False,1.531253304112451,2.697910514246805,1.3522156
COMMD1,False,187,False,3.4484148220111037,1.986268040248156,-0.70904976
IL1RN,False,187,False,3.259969635288011,4.4380715718991866,1.8070893
RMND5A,False,187,False,2.700874144170428,1.4928786792860538,-0.8495547
IL18R1,False,187,False,0.8549466215592336,0.7226373809312061,0.13420808
ANKRD36,False,187,False,1.7306228072652097,2.6849023326130186,0.8408741
AC097468.3,False,187,False,1.075432730015752,0.32767939104753857,-1.0119412
ALMS1,False,187,False,2.1944070126167867,1.310997324551473,-0.70971835
ABHD1,False,187,False,0.8309787674710268,1.3123290948317468,0.8027663
BIN1,False,187,False,3.3956719292857094,3.348364484972808,0.68878824
CEBPZOS,False,187,False,3.0983060804730336,1.7510149007242382,-0.95047593
BARD1,False,187,False,1.6511517722218119,1.018481613220149,-0.7114372
LINC01376,False,187,False,0.4512321309704732,-0.0010240281242198971,0.46634063
SPEG,False,187,False,2.81439587000608,4.142007249063637,1.7771893
VPS54,False,187,False,2.542919396928739,1.316263028101037,-0.7048707
AAMP,False,187,False,4.6186266528890165,3.126640336969853,-0.9813205
LAPTM4A,False,187,False,5.753277661680678,4.336592279392179,-0.9213426
DTNB,False,187,False,2.831987812426249,2.452014027904783,0.101476125
LYPD1,False,187,False,2.8256515544497005,5.2150759556879915,2.8411906
UMPS,False,187,False,3.23071407659737,1.441622299370674,-1.267987
LSG1,False,187,False,3.3770356284702796,1.873651655211544,-0.8246212
PLSCR4,False,187,False,2.4567149445486423,2.905195770819452,0.75790864
HSPBAP1,False,187,False,2.065916021592032,0.6583328124339803,-1.0469246
ENTPD3-AS1,False,187,False,1.1028109750632034,0.39204821918577326,-0.94773734
CISH,False,187,False,2.772813763783451,2.7088151757431085,0.35610735
KALRN,False,187,False,2.4188720338824026,2.4878205291586415,0.37367097
TMEM42,False,187,False,2.7991930232615085,1.5793484769560209,-0.7638156
PDE12,False,187,False,2.1342046184880172,0.45797277791483626,-1.4950169
PHLDB2,False,187,False,2.572560153560911,3.222414704890333,0.86536705
ACTL6A,False,187,False,4.082473637637635,3.1022502339336353,-0.45070568
MCCC1,False,187,False,3.1474911189221184,2.704783240200526,0.02831935
LAMP3,False,187,False,2.042955296977467,3.1896432885825057,1.3110526
CCR5,False,187,False,1.4128108309613416,1.7033906203873406,0.36024445
AC093010.2,False,187,False,1.46194941245174,1.951524888953698,0.6077428
ARHGEF26,False,187,False,1.7284406203081095,2.500728095671564,0.66931134
BDH1,False,187,False,3.785415707250764,3.7266469093854866,0.7241391
PIGX,False,187,False,2.78797214436004,1.5583835462949953,-0.78460336
TBC1D23,False,187,False,2.9209273502874207,1.439010631617595,-0.9029676
FZD7,False,187,False,2.3585099150636584,3.2006586580673297,1.0299133
TRAK2,False,187,False,2.8568951234367206,2.6449045623669942,0.29273677
HS1BP3,False,187,False,3.2705709780643852,1.7786596881727827,-0.9221057
FTH1P20,False,187,False,2.87664768352237,3.194366917800379,0.83755624
CEP68,False,187,False,2.2722541777248404,1.7686921711899029,-0.28836218
CNNM4,False,187,False,2.5684515898675895,1.8051231974518072,-0.5399486
CNOT9,False,187,False,3.2459203018419127,1.308830265180328,-1.4042635
SELENOI,False,187,False,2.160020403349689,0.9787819349187807,-1.0155574
LRPPRC,False,187,False,3.6922904077888683,2.101691456099287,-1.0356525
